phos	tf	splen
Q99704	Q03181	3.0
Q99704	P17544	3.0
Q99704	P15408	4.0
Q99704	P15884	3.0
Q99704	Q16621	3.0
Q99704	P14921	2.0
Q99704	P08235	4.0
Q99704	Q13887	3.0
Q99704	P55055	4.0
Q99704	P32519	4.0
Q99704	P19419	3.0
Q99704	P23769	3.0
Q99704	P28324	3.0
Q99704	Q05215	4.0
Q99704	Q92731	3.0
Q99704	P17028	4.0
Q99704	Q14934	3.0
Q99704	P41235	3.0
Q99704	P35869	4.0
Q99704	P24468	4.0
Q99704	P13631	3.0
Q99704	P53567	4.0
Q99704	P28702	4.0
Q99704	Q14186	3.0
Q99704	O00482	4.0
Q99704	P49716	inf
Q99704	Q02080	3.0
Q99704	Q03060	4.0
Q99704	Q16650	5.0
Q99704	Q9ULX9	inf
Q99704	Q05066	4.0
Q99704	P22670	2.0
Q99704	Q92481	inf
Q99704	O00470	inf
Q99704	Q02446	inf
Q99704	Q06413	3.0
Q99704	Q01167	4.0
Q99704	P50539	4.0
Q99704	O60315	4.0
Q99704	P17480	3.0
Q99704	O75364	inf
Q99704	Q99626	3.0
Q99704	Q12837	inf
Q99704	O15266	4.0
Q99704	P10588	3.0
Q99704	P50549	4.0
Q99704	P50458	inf
Q99704	Q9Y261	3.0
Q99704	Q01664	inf
Q99704	Q01860	3.0
Q99704	P48443	4.0
Q99704	P10243	4.0
Q99704	Q13351	4.0
Q99704	P10589	5.0
Q99704	P15036	3.0
Q99704	Q15562	3.0
Q99704	P35680	5.0
Q99704	Q9UH73	inf
Q99704	P55317	4.0
Q99704	P50553	5.0
Q99704	Q15561	3.0
Q99704	Q92908	3.0
Q99704	P40426	inf
Q99704	Q9Y2Y9	inf
Q99704	P56693	3.0
Q99704	P48382	4.0
Q99704	Q70SY1	inf
Q99704	P56270	3.0
Q99704	Q92570	4.0
Q99704	P09629	4.0
Q99704	P09086	inf
Q99704	P28347	3.0
Q99704	P08651	6.0
Q99704	P58012	3.0
Q99704	Q96BA8	inf
Q99704	P37275	4.0
Q99704	Q13952	5.0
Q99704	Q13422	3.0
Q99704	P19544	4.0
Q99704	P05549	3.0
Q99704	Q01892	3.0
Q99704	Q12968	3.0
Q99704	O43623	4.0
Q99704	Q15853	4.0
Q99704	O95625	4.0
Q99704	P52945	3.0
Q99704	Q9UKY1	3.0
Q99704	O14497	4.0
Q99704	Q9H9S0	3.0
Q99704	P57682	3.0
Q99704	Q03014	4.0
Q99704	P11308	4.0
Q99704	P11474	3.0
Q99704	Q12952	5.0
Q99704	Q00577	3.0
Q99704	P43694	3.0
Q99704	P40425	4.0
Q99704	P12980	3.0
Q99704	P20265	4.0
Q99704	Q9BYV9	4.0
P35240	Q07869	3.0
P35240	Q13330	3.0
P35240	O15516	4.0
P35240	P41182	3.0
P35240	P49711	4.0
P35240	P08047	3.0
P35240	Q9Y618	3.0
P35240	O75444	4.0
P35240	Q03164	3.0
P35240	O60675	5.0
P35240	P35638	4.0
P35240	Q02078	3.0
P35240	P36956	3.0
P35240	Q02447	3.0
P35240	Q16236	3.0
P35240	P25208	3.0
P35240	Q99801	4.0
P35240	P04198	4.0
P35240	Q9UM63	3.0
P35240	Q02962	4.0
P35240	P51692	3.0
P35240	Q16665	3.0
P35240	P26358	3.0
P35240	P03372	2.0
P35240	Q15596	3.0
P35240	Q01543	3.0
P35240	P61244	4.0
P35240	Q15672	3.0
P35240	P48436	3.0
P35240	Q99583	5.0
P35240	Q9Y5W3	inf
P35240	Q06330	3.0
P35240	Q99717	3.0
P35240	Q13950	3.0
P35240	P05412	3.0
P35240	O15525	4.0
P35240	O14770	inf
P35240	P08151	3.0
P35240	Q15233	4.0
P35240	P23511	3.0
P35240	P21675	3.0
P35240	P19793	3.0
P35240	Q13568	3.0
P35240	P10914	4.0
P35240	P25490	3.0
P35240	Q99612	inf
P35240	P10244	4.0
P35240	P06401	3.0
P35240	P49715	3.0
P35240	P25963	3.0
P35240	Q01201	3.0
P35240	O00327	4.0
P35240	P15172	3.0
P35240	P98177	3.0
P35240	P01100	3.0
P35240	Q00613	3.0
P35240	O75469	3.0
P35240	P10071	3.0
P35240	P10242	3.0
P35240	Q13562	4.0
P35240	P18846	3.0
P35240	O15350	3.0
P35240	Q15796	2.0
P35240	P18847	3.0
P35240	Q99814	4.0
P35240	P10275	3.0
P35240	P27540	4.0
P35240	P16220	3.0
P35240	Q13127	7.0
P35240	P19838	3.0
P35240	O94776	4.0
P35240	Q08945	4.0
P35240	P17535	3.0
P35240	Q15329	4.0
P35240	Q9UGL1	4.0
P35240	O43474	3.0
P35240	Q9UJU2	3.0
P35240	P15336	3.0
P35240	P42229	3.0
P35240	Q5VTD9	4.0
P35240	P31269	4.0
P35240	Q15797	2.0
P35240	O75626	3.0
P35240	P26367	4.0
P35240	P15407	4.0
P35240	P20823	3.0
P35240	P22736	3.0
P35240	Q06546	3.0
P35240	P15923	3.0
P35240	P52630	4.0
P35240	P23771	3.0
P35240	O75461	4.0
P35240	P10070	3.0
P35240	Q9UL17	3.0
P35240	P20226	4.0
P35240	P04150	3.0
P35240	O75376	3.0
P35240	P17676	3.0
P35240	O94916	3.0
P35240	Q08050	3.0
P35240	P36402	3.0
P35240	Q9UKL0	6.0
P35240	P67809	3.0
P35240	P32243	5.0
P35240	Q02535	4.0
P35240	Q16656	4.0
P35240	Q01196	3.0
P35240	P10276	3.0
P35240	Q15788	3.0
P35240	O75030	3.0
P35240	Q00653	3.0
P35240	Q12778	2.0
P35240	Q16254	3.0
P35240	Q02548	inf
P35240	Q9BQA5	5.0
P35240	P35398	3.0
P35240	P11831	3.0
P35240	P18146	3.0
P35240	O14867	inf
P35240	Q92786	inf
P35240	Q9NQB0	3.0
P35240	P84022	3.0
P35240	Q8TAQ2	3.0
P35240	P18848	4.0
P35240	Q14653	3.0
P35240	Q9UIS9	inf
P35240	P37231	3.0
P35240	O00716	4.0
P35240	Q13761	4.0
P35240	Q14469	4.0
P35240	P17861	3.0
P35240	P49116	4.0
P35240	O43524	3.0
P35240	P40763	3.0
P35240	P42224	3.0
P35240	Q96AV8	inf
P35240	P15976	3.0
P35240	P23246	4.0
P35240	Q01094	3.0
P35240	Q06710	3.0
P35240	P01106	3.0
P35240	Q9Y6Q9	3.0
P35240	P17275	3.0
P35240	Q92985	3.0
P35240	P48431	3.0
P35240	Q9UBC3	5.0
P35240	Q04206	3.0
P35240	P14859	3.0
P35240	O60381	4.0
P35240	Q14526	3.0
P35240	P11473	3.0
P35240	P20749	3.0
P35240	Q92922	4.0
P35240	P17947	4.0
P35240	P22415	4.0
P35240	Q13485	2.0
P35240	Q9H3D4	3.0
P35240	Q14209	4.0
P35240	Q99856	3.0
P35240	Q04864	4.0
P35240	Q12772	3.0
P35240	P55347	inf
P35240	P04637	2.0
P35240	Q00978	4.0
P35240	Q13469	4.0
P35240	O43889	inf
P35240	P10827	4.0
P35240	Q9Y5J3	4.0
P35240	P14316	4.0
P35240	P17542	3.0
P35240	Q15306	5.0
P35240	P78545	2.0
P35240	Q9NPC7	5.0
P35240	P10826	4.0
P35240	Q9Y5Q3	4.0
P35240	O95863	2.0
P35240	O95644	3.0
P35240	Q13133	4.0
P35240	Q96RI1	4.0
P35240	Q03181	4.0
P35240	P17544	4.0
P35240	P15408	4.0
P35240	P15884	3.0
P35240	Q16621	4.0
P35240	P14921	3.0
P35240	P08235	4.0
P35240	Q13887	4.0
P35240	P55055	4.0
P35240	P32519	4.0
P35240	P19419	3.0
P35240	P23769	3.0
P35240	P28324	4.0
P35240	Q05215	4.0
P35240	Q92731	3.0
P35240	P17028	4.0
P35240	Q14934	2.0
P35240	P41235	4.0
P35240	P35869	4.0
P35240	P24468	4.0
P35240	P13631	4.0
P35240	P53567	4.0
P35240	P28702	4.0
P35240	Q14186	4.0
P35240	O00482	3.0
P35240	P49716	inf
P35240	Q02080	3.0
P35240	Q03060	3.0
P35240	Q16650	5.0
P35240	Q9ULX9	inf
P35240	Q05066	4.0
P35240	P22670	3.0
P35240	Q92481	inf
P35240	O00470	inf
P35240	Q02446	inf
P35240	Q06413	3.0
P35240	Q01167	3.0
P35240	P50539	5.0
P35240	O60315	3.0
P35240	P17480	3.0
P35240	O75364	inf
P35240	Q99626	3.0
P35240	Q12837	inf
P35240	O15266	4.0
P35240	P10588	4.0
P35240	P50549	3.0
P35240	P50458	inf
P35240	Q9Y261	4.0
P35240	Q01664	inf
P35240	Q01860	3.0
P35240	P48443	4.0
P35240	P10243	4.0
P35240	Q13351	3.0
P35240	P10589	5.0
P35240	P15036	3.0
P35240	Q15562	3.0
P35240	P35680	5.0
P35240	Q9UH73	inf
P35240	P55317	4.0
P35240	P50553	5.0
P35240	Q15561	3.0
P35240	Q92908	3.0
P35240	P40426	inf
P35240	Q9Y2Y9	inf
P35240	P56693	2.0
P35240	P48382	4.0
P35240	Q70SY1	inf
P35240	P56270	4.0
P35240	Q92570	4.0
P35240	P09629	4.0
P35240	P09086	inf
P35240	P28347	3.0
P35240	P08651	6.0
P35240	P58012	2.0
P35240	Q96BA8	inf
P35240	P37275	5.0
P35240	Q13952	5.0
P35240	Q13422	4.0
P35240	P19544	3.0
P35240	P05549	3.0
P35240	Q01892	4.0
P35240	Q12968	3.0
P35240	O43623	4.0
P35240	Q15853	4.0
P35240	O95625	4.0
P35240	P52945	3.0
P35240	Q9UKY1	3.0
P35240	O14497	4.0
P35240	Q9H9S0	4.0
P35240	P57682	4.0
P35240	Q03014	4.0
P35240	P11308	4.0
P35240	P11474	4.0
P35240	Q12952	4.0
P35240	Q00577	4.0
P35240	P43694	3.0
P35240	P40425	5.0
P35240	P12980	3.0
P35240	P20265	3.0
P35240	Q9BYV9	4.0
Q16543	Q07869	3.0
Q16543	Q13330	2.0
Q16543	O15516	4.0
Q16543	P41182	3.0
Q16543	P49711	3.0
Q16543	P08047	3.0
Q16543	Q9Y618	2.0
Q16543	O75444	4.0
Q16543	Q03164	4.0
Q16543	O60675	3.0
Q16543	P35638	3.0
Q16543	Q02078	3.0
Q16543	P36956	3.0
Q16543	Q02447	3.0
Q16543	Q16236	2.0
Q16543	P25208	3.0
Q16543	Q99801	3.0
Q16543	P04198	3.0
Q16543	Q9UM63	3.0
Q16543	Q02962	3.0
Q16543	P51692	3.0
Q16543	Q16665	3.0
Q16543	P26358	3.0
Q16543	P03372	2.0
Q16543	Q15596	3.0
Q16543	Q01543	3.0
Q16543	P61244	3.0
Q16543	Q15672	3.0
Q16543	P48436	3.0
Q16543	Q99583	4.0
Q16543	Q9Y5W3	inf
Q16543	Q06330	3.0
Q16543	Q99717	3.0
Q16543	Q13950	3.0
Q16543	P05412	3.0
Q16543	O15525	3.0
Q16543	O14770	inf
Q16543	P08151	3.0
Q16543	Q15233	2.0
Q16543	P23511	3.0
Q16543	P21675	3.0
Q16543	P19793	3.0
Q16543	Q13568	2.0
Q16543	P10914	2.0
Q16543	P25490	3.0
Q16543	Q99612	inf
Q16543	P10244	3.0
Q16543	P06401	3.0
Q16543	P49715	3.0
Q16543	P25963	2.0
Q16543	Q01201	2.0
Q16543	O00327	4.0
Q16543	P15172	2.0
Q16543	P98177	3.0
Q16543	P01100	2.0
Q16543	Q00613	3.0
Q16543	O75469	3.0
Q16543	P10071	4.0
Q16543	P10242	3.0
Q16543	Q13562	4.0
Q16543	P18846	3.0
Q16543	O15350	3.0
Q16543	Q15796	2.0
Q16543	P18847	3.0
Q16543	Q99814	4.0
Q16543	P10275	2.0
Q16543	P27540	3.0
Q16543	P16220	3.0
Q16543	Q13127	7.0
Q16543	P19838	2.0
Q16543	O94776	3.0
Q16543	Q08945	4.0
Q16543	P17535	3.0
Q16543	Q15329	4.0
Q16543	Q9UGL1	3.0
Q16543	O43474	3.0
Q16543	Q9UJU2	3.0
Q16543	P15336	3.0
Q16543	P42229	3.0
Q16543	Q5VTD9	4.0
Q16543	P31269	4.0
Q16543	Q15797	3.0
Q16543	O75626	3.0
Q16543	P26367	3.0
Q16543	P15407	3.0
Q16543	P20823	3.0
Q16543	P22736	3.0
Q16543	Q06546	3.0
Q16543	P15923	3.0
Q16543	P52630	3.0
Q16543	P23771	3.0
Q16543	O75461	3.0
Q16543	P10070	4.0
Q16543	Q9UL17	4.0
Q16543	P20226	4.0
Q16543	P04150	2.0
Q16543	O75376	3.0
Q16543	P17676	3.0
Q16543	O94916	3.0
Q16543	Q08050	3.0
Q16543	P36402	3.0
Q16543	Q9UKL0	6.0
Q16543	P67809	3.0
Q16543	P32243	3.0
Q16543	Q02535	3.0
Q16543	Q16656	3.0
Q16543	Q01196	3.0
Q16543	P10276	3.0
Q16543	Q15788	3.0
Q16543	O75030	3.0
Q16543	Q00653	2.0
Q16543	Q12778	3.0
Q16543	Q16254	2.0
Q16543	Q02548	inf
Q16543	Q9BQA5	4.0
Q16543	P35398	3.0
Q16543	P11831	3.0
Q16543	P18146	3.0
Q16543	O14867	inf
Q16543	Q92786	inf
Q16543	Q9NQB0	3.0
Q16543	P84022	2.0
Q16543	Q8TAQ2	2.0
Q16543	P18848	3.0
Q16543	Q14653	2.0
Q16543	Q9UIS9	inf
Q16543	P37231	3.0
Q16543	O00716	3.0
Q16543	Q13761	3.0
Q16543	Q14469	3.0
Q16543	P17861	3.0
Q16543	P49116	2.0
Q16543	O43524	2.0
Q16543	P40763	2.0
Q16543	P42224	2.0
Q16543	Q96AV8	inf
Q16543	P15976	3.0
Q16543	P23246	2.0
Q16543	Q01094	3.0
Q16543	Q06710	3.0
Q16543	P01106	2.0
Q16543	Q9Y6Q9	2.0
Q16543	P17275	3.0
Q16543	Q92985	2.0
Q16543	P48431	3.0
Q16543	Q9UBC3	5.0
Q16543	Q04206	2.0
Q16543	P14859	3.0
Q16543	O60381	3.0
Q16543	Q14526	3.0
Q16543	P11473	3.0
Q16543	P20749	3.0
Q16543	Q92922	2.0
Q16543	P17947	3.0
Q16543	P22415	3.0
Q16543	Q13485	3.0
Q16543	Q9H3D4	2.0
Q16543	Q14209	3.0
Q16543	Q99856	3.0
Q16543	Q04864	2.0
Q16543	Q12772	3.0
Q16543	P55347	inf
Q16543	P04637	2.0
Q16543	Q00978	3.0
Q16543	Q13469	3.0
Q16543	O43889	inf
Q16543	P10827	4.0
Q16543	Q9Y5J3	3.0
Q16543	P14316	3.0
Q16543	P17542	3.0
Q16543	Q15306	5.0
Q16543	P78545	4.0
Q16543	Q9NPC7	4.0
Q16543	P10826	4.0
Q16543	Q9Y5Q3	4.0
Q16543	O95863	3.0
Q16543	O95644	3.0
Q16543	Q13133	4.0
Q16543	Q96RI1	3.0
Q16543	Q03181	3.0
Q16543	P17544	3.0
Q16543	P15408	4.0
Q16543	P15884	3.0
Q16543	Q16621	3.0
Q16543	P14921	3.0
Q16543	P08235	3.0
Q16543	Q13887	3.0
Q16543	P55055	4.0
Q16543	P32519	4.0
Q16543	P19419	3.0
Q16543	P23769	3.0
Q16543	P28324	3.0
Q16543	Q05215	4.0
Q16543	Q92731	3.0
Q16543	P17028	4.0
Q16543	Q14934	2.0
Q16543	P41235	3.0
Q16543	P35869	3.0
Q16543	P24468	3.0
Q16543	P13631	3.0
Q16543	P53567	4.0
Q16543	P28702	3.0
Q16543	Q14186	3.0
Q16543	O00482	4.0
Q16543	P49716	inf
Q16543	Q02080	3.0
Q16543	Q03060	3.0
Q16543	Q16650	5.0
Q16543	Q9ULX9	inf
Q16543	Q05066	4.0
Q16543	P22670	4.0
Q16543	Q92481	inf
Q16543	O00470	inf
Q16543	Q02446	inf
Q16543	Q06413	3.0
Q16543	Q01167	3.0
Q16543	P50539	4.0
Q16543	O60315	4.0
Q16543	P17480	3.0
Q16543	O75364	inf
Q16543	Q99626	3.0
Q16543	Q12837	inf
Q16543	O15266	4.0
Q16543	P10588	3.0
Q16543	P50549	4.0
Q16543	P50458	inf
Q16543	Q9Y261	2.0
Q16543	Q01664	inf
Q16543	Q01860	3.0
Q16543	P48443	4.0
Q16543	P10243	3.0
Q16543	Q13351	3.0
Q16543	P10589	4.0
Q16543	P15036	2.0
Q16543	Q15562	4.0
Q16543	P35680	5.0
Q16543	Q9UH73	inf
Q16543	P55317	3.0
Q16543	P50553	4.0
Q16543	Q15561	4.0
Q16543	Q92908	3.0
Q16543	P40426	inf
Q16543	Q9Y2Y9	inf
Q16543	P56693	3.0
Q16543	P48382	4.0
Q16543	Q70SY1	inf
Q16543	P56270	3.0
Q16543	Q92570	4.0
Q16543	P09629	4.0
Q16543	P09086	inf
Q16543	P28347	4.0
Q16543	P08651	5.0
Q16543	P58012	4.0
Q16543	Q96BA8	inf
Q16543	P37275	4.0
Q16543	Q13952	4.0
Q16543	Q13422	3.0
Q16543	P19544	4.0
Q16543	P05549	3.0
Q16543	Q01892	3.0
Q16543	Q12968	3.0
Q16543	O43623	4.0
Q16543	Q15853	4.0
Q16543	O95625	3.0
Q16543	P52945	3.0
Q16543	Q9UKY1	3.0
Q16543	O14497	3.0
Q16543	Q9H9S0	4.0
Q16543	P57682	3.0
Q16543	Q03014	4.0
Q16543	P11308	4.0
Q16543	P11474	3.0
Q16543	Q12952	4.0
Q16543	Q00577	5.0
Q16543	P43694	3.0
Q16543	P40425	4.0
Q16543	P12980	3.0
Q16543	P20265	4.0
Q16543	Q9BYV9	4.0
P43405	Q07869	2.0
P43405	Q13330	3.0
P43405	O15516	3.0
P43405	P41182	3.0
P43405	P49711	3.0
P43405	P08047	3.0
P43405	Q9Y618	3.0
P43405	O75444	3.0
P43405	Q03164	4.0
P43405	O60675	3.0
P43405	P35638	3.0
P43405	Q02078	3.0
P43405	P36956	3.0
P43405	Q02447	3.0
P43405	Q16236	2.0
P43405	P25208	3.0
P43405	Q99801	2.0
P43405	P04198	3.0
P43405	Q9UM63	3.0
P43405	Q02962	3.0
P43405	P51692	2.0
P43405	Q16665	2.0
P43405	P26358	2.0
P43405	P03372	2.0
P43405	Q15596	3.0
P43405	Q01543	3.0
P43405	P61244	3.0
P43405	Q15672	3.0
P43405	P48436	3.0
P43405	Q99583	4.0
P43405	Q9Y5W3	inf
P43405	Q06330	3.0
P43405	Q99717	3.0
P43405	Q13950	3.0
P43405	P05412	2.0
P43405	O15525	3.0
P43405	O14770	inf
P43405	P08151	3.0
P43405	Q15233	3.0
P43405	P23511	3.0
P43405	P21675	3.0
P43405	P19793	3.0
P43405	Q13568	2.0
P43405	P10914	2.0
P43405	P25490	2.0
P43405	Q99612	inf
P43405	P10244	3.0
P43405	P06401	3.0
P43405	P49715	3.0
P43405	P25963	2.0
P43405	Q01201	3.0
P43405	O00327	3.0
P43405	P15172	2.0
P43405	P98177	3.0
P43405	P01100	2.0
P43405	Q00613	3.0
P43405	O75469	4.0
P43405	P10071	3.0
P43405	P10242	2.0
P43405	Q13562	3.0
P43405	P18846	3.0
P43405	O15350	2.0
P43405	Q15796	2.0
P43405	P18847	3.0
P43405	Q99814	2.0
P43405	P10275	2.0
P43405	P27540	2.0
P43405	P16220	2.0
P43405	Q13127	6.0
P43405	P19838	3.0
P43405	O94776	4.0
P43405	Q08945	3.0
P43405	P17535	3.0
P43405	Q15329	4.0
P43405	Q9UGL1	4.0
P43405	O43474	2.0
P43405	Q9UJU2	3.0
P43405	P15336	2.0
P43405	P42229	1.0
P43405	Q5VTD9	4.0
P43405	P31269	4.0
P43405	Q15797	3.0
P43405	O75626	2.0
P43405	P26367	4.0
P43405	P15407	3.0
P43405	P20823	3.0
P43405	P22736	3.0
P43405	Q06546	3.0
P43405	P15923	3.0
P43405	P52630	2.0
P43405	P23771	3.0
P43405	O75461	4.0
P43405	P10070	3.0
P43405	Q9UL17	3.0
P43405	P20226	3.0
P43405	P04150	2.0
P43405	O75376	2.0
P43405	P17676	2.0
P43405	O94916	2.0
P43405	Q08050	3.0
P43405	P36402	3.0
P43405	Q9UKL0	5.0
P43405	P67809	3.0
P43405	P32243	4.0
P43405	Q02535	3.0
P43405	Q16656	3.0
P43405	Q01196	3.0
P43405	P10276	3.0
P43405	Q15788	3.0
P43405	O75030	3.0
P43405	Q00653	3.0
P43405	Q12778	3.0
P43405	Q16254	3.0
P43405	Q02548	inf
P43405	Q9BQA5	5.0
P43405	P35398	2.0
P43405	P11831	2.0
P43405	P18146	2.0
P43405	O14867	inf
P43405	Q92786	inf
P43405	Q9NQB0	3.0
P43405	P84022	3.0
P43405	Q8TAQ2	3.0
P43405	P18848	3.0
P43405	Q14653	3.0
P43405	Q9UIS9	inf
P43405	P37231	3.0
P43405	O00716	4.0
P43405	Q13761	3.0
P43405	Q14469	2.0
P43405	P17861	3.0
P43405	P49116	3.0
P43405	O43524	2.0
P43405	P40763	1.0
P43405	P42224	1.0
P43405	Q96AV8	inf
P43405	P15976	3.0
P43405	P23246	3.0
P43405	Q01094	3.0
P43405	Q06710	3.0
P43405	P01106	2.0
P43405	Q9Y6Q9	3.0
P43405	P17275	2.0
P43405	Q92985	2.0
P43405	P48431	3.0
P43405	Q9UBC3	5.0
P43405	Q04206	2.0
P43405	P14859	2.0
P43405	O60381	3.0
P43405	Q14526	3.0
P43405	P11473	2.0
P43405	P20749	3.0
P43405	Q92922	3.0
P43405	P17947	2.0
P43405	P22415	3.0
P43405	Q13485	3.0
P43405	Q9H3D4	3.0
P43405	Q14209	4.0
P43405	Q99856	2.0
P43405	Q04864	3.0
P43405	Q12772	3.0
P43405	P55347	inf
P43405	P04637	2.0
P43405	Q00978	2.0
P43405	Q13469	3.0
P43405	O43889	inf
P43405	P10827	4.0
P43405	Q9Y5J3	3.0
P43405	P14316	2.0
P43405	P17542	3.0
P43405	Q15306	4.0
P43405	P78545	3.0
P43405	Q9NPC7	3.0
P43405	P10826	3.0
P43405	Q9Y5Q3	3.0
P43405	O95863	2.0
P43405	O95644	2.0
P43405	Q13133	3.0
P43405	Q96RI1	2.0
P43405	Q03181	3.0
P43405	P17544	3.0
P43405	P15408	4.0
P43405	P15884	3.0
P43405	Q16621	3.0
P43405	P14921	3.0
P43405	P08235	3.0
P43405	Q13887	2.0
P43405	P55055	3.0
P43405	P32519	3.0
P43405	P19419	3.0
P43405	P23769	3.0
P43405	P28324	3.0
P43405	Q05215	3.0
P43405	Q92731	3.0
P43405	P17028	4.0
P43405	Q14934	2.0
P43405	P41235	3.0
P43405	P35869	2.0
P43405	P24468	3.0
P43405	P13631	3.0
P43405	P53567	4.0
P43405	P28702	3.0
P43405	Q14186	3.0
P43405	O00482	3.0
P43405	P49716	inf
P43405	Q02080	3.0
P43405	Q03060	2.0
P43405	Q16650	5.0
P43405	Q9ULX9	inf
P43405	Q05066	4.0
P43405	P22670	3.0
P43405	Q92481	inf
P43405	O00470	inf
P43405	Q02446	inf
P43405	Q06413	3.0
P43405	Q01167	3.0
P43405	P50539	4.0
P43405	O60315	4.0
P43405	P17480	3.0
P43405	O75364	inf
P43405	Q99626	3.0
P43405	Q12837	inf
P43405	O15266	3.0
P43405	P10588	2.0
P43405	P50549	3.0
P43405	P50458	inf
P43405	Q9Y261	3.0
P43405	Q01664	inf
P43405	Q01860	3.0
P43405	P48443	4.0
P43405	P10243	3.0
P43405	Q13351	3.0
P43405	P10589	4.0
P43405	P15036	3.0
P43405	Q15562	3.0
P43405	P35680	5.0
P43405	Q9UH73	inf
P43405	P55317	4.0
P43405	P50553	4.0
P43405	Q15561	3.0
P43405	Q92908	3.0
P43405	P40426	inf
P43405	Q9Y2Y9	inf
P43405	P56693	3.0
P43405	P48382	4.0
P43405	Q70SY1	inf
P43405	P56270	3.0
P43405	Q92570	4.0
P43405	P09629	3.0
P43405	P09086	inf
P43405	P28347	3.0
P43405	P08651	6.0
P43405	P58012	3.0
P43405	Q96BA8	inf
P43405	P37275	4.0
P43405	Q13952	5.0
P43405	Q13422	1.0
P43405	P19544	3.0
P43405	P05549	2.0
P43405	Q01892	3.0
P43405	Q12968	3.0
P43405	O43623	3.0
P43405	Q15853	3.0
P43405	O95625	4.0
P43405	P52945	3.0
P43405	Q9UKY1	3.0
P43405	O14497	4.0
P43405	Q9H9S0	2.0
P43405	P57682	4.0
P43405	Q03014	3.0
P43405	P11308	4.0
P43405	P11474	3.0
P43405	Q12952	4.0
P43405	Q00577	4.0
P43405	P43694	3.0
P43405	P40425	4.0
P43405	P12980	3.0
P43405	P20265	3.0
P43405	Q9BYV9	4.0
P16234	Q07869	3.0
P16234	Q13330	3.0
P16234	O15516	4.0
P16234	P41182	3.0
P16234	P49711	4.0
P16234	P08047	3.0
P16234	Q9Y618	3.0
P16234	O75444	4.0
P16234	Q03164	4.0
P16234	O60675	3.0
P16234	P35638	3.0
P16234	Q02078	3.0
P16234	P36956	3.0
P16234	Q02447	3.0
P16234	Q16236	2.0
P16234	P25208	3.0
P16234	Q99801	3.0
P16234	P04198	3.0
P16234	Q9UM63	3.0
P16234	Q02962	3.0
P16234	P51692	1.0
P16234	Q16665	2.0
P16234	P26358	2.0
P16234	P03372	2.0
P16234	Q15596	3.0
P16234	Q01543	3.0
P16234	P61244	3.0
P16234	Q15672	3.0
P16234	P48436	3.0
P16234	Q99583	4.0
P16234	Q9Y5W3	inf
P16234	Q06330	4.0
P16234	Q99717	4.0
P16234	Q13950	3.0
P16234	P05412	3.0
P16234	O15525	3.0
P16234	O14770	inf
P16234	P08151	3.0
P16234	Q15233	3.0
P16234	P23511	3.0
P16234	P21675	3.0
P16234	P19793	2.0
P16234	Q13568	3.0
P16234	P10914	2.0
P16234	P25490	3.0
P16234	Q99612	inf
P16234	P10244	3.0
P16234	P06401	3.0
P16234	P49715	3.0
P16234	P25963	2.0
P16234	Q01201	3.0
P16234	O00327	4.0
P16234	P15172	3.0
P16234	P98177	3.0
P16234	P01100	2.0
P16234	Q00613	3.0
P16234	O75469	3.0
P16234	P10071	3.0
P16234	P10242	3.0
P16234	Q13562	3.0
P16234	P18846	3.0
P16234	O15350	2.0
P16234	Q15796	3.0
P16234	P18847	3.0
P16234	Q99814	3.0
P16234	P10275	2.0
P16234	P27540	2.0
P16234	P16220	3.0
P16234	Q13127	6.0
P16234	P19838	3.0
P16234	O94776	4.0
P16234	Q08945	4.0
P16234	P17535	3.0
P16234	Q15329	4.0
P16234	Q9UGL1	4.0
P16234	O43474	2.0
P16234	Q9UJU2	3.0
P16234	P15336	3.0
P16234	P42229	2.0
P16234	Q5VTD9	4.0
P16234	P31269	4.0
P16234	Q15797	3.0
P16234	O75626	2.0
P16234	P26367	4.0
P16234	P15407	3.0
P16234	P20823	2.0
P16234	P22736	3.0
P16234	Q06546	3.0
P16234	P15923	3.0
P16234	P52630	2.0
P16234	P23771	3.0
P16234	O75461	4.0
P16234	P10070	3.0
P16234	Q9UL17	3.0
P16234	P20226	4.0
P16234	P04150	3.0
P16234	O75376	3.0
P16234	P17676	3.0
P16234	O94916	3.0
P16234	Q08050	3.0
P16234	P36402	3.0
P16234	Q9UKL0	5.0
P16234	P67809	3.0
P16234	P32243	4.0
P16234	Q02535	3.0
P16234	Q16656	3.0
P16234	Q01196	3.0
P16234	P10276	2.0
P16234	Q15788	3.0
P16234	O75030	3.0
P16234	Q00653	3.0
P16234	Q12778	2.0
P16234	Q16254	2.0
P16234	Q02548	inf
P16234	Q9BQA5	5.0
P16234	P35398	3.0
P16234	P11831	2.0
P16234	P18146	2.0
P16234	O14867	inf
P16234	Q92786	inf
P16234	Q9NQB0	3.0
P16234	P84022	3.0
P16234	Q8TAQ2	3.0
P16234	P18848	3.0
P16234	Q14653	3.0
P16234	Q9UIS9	inf
P16234	P37231	2.0
P16234	O00716	4.0
P16234	Q13761	2.0
P16234	Q14469	3.0
P16234	P17861	3.0
P16234	P49116	3.0
P16234	O43524	2.0
P16234	P40763	1.0
P16234	P42224	1.0
P16234	Q96AV8	inf
P16234	P15976	3.0
P16234	P23246	2.0
P16234	Q01094	3.0
P16234	Q06710	4.0
